Board%20Of%20Supervisors-Montejano%2C%20Jess-Committee%20On%20Jobs-Committee%20On%20Jobs,1
Board%20Of%20Supervisors-Montejano%2C%20Jess-San%20Francisco%20Chamber%20Of%20Commerce-San%20Francisco%20Chamber%20Of%20Commerce,1
Board%20Of%20Supervisors-Pagoulatos%2C%20Nick-Committee%20On%20Jobs-Committee%20On%20Jobs,2
Board%20Of%20Supervisors-Pagoulatos%2C%20Nick-Platinum%20Advisors-Wasserman%20Media%20Group,1
Board%20Of%20Supervisors-Pagoulatos%2C%20Nick-San%20Francisco%20Chamber%20Of%20Commerce-San%20Francisco%20Chamber%20Of%20Commerce,1
Board%20Of%20Supervisors-Power%2C%20Andres-Goodyear%20Peterson%20Hayward%20%26%20Associates-Uber%20Technologies,5
Board%20Of%20Supervisors-Power%2C%20Andres-Hanson%20Bridgett%20Llp-Anastasia%20Michaels%20And%20James%20Monschke,3
Board%20Of%20Supervisors-Power%2C%20Andres-Pacific%20Gas%20And%20Electric%20Company-Pacific%20Gas%20And%20Electric%20Company,6
Board%20Of%20Supervisors-Power%2C%20Andres-Platinum%20Advisors-Boston%20Properties%20Limited%20Partnership,1
Board%20Of%20Supervisors-Power%2C%20Andres-San%20Francisco%20Chamber%20Of%20Commerce-San%20Francisco%20Chamber%20Of%20Commerce,3
Board%20Of%20Supervisors-Powers%2C%20Andres-Committee%20On%20Jobs-Committee%20On%20Jobs,1
Board%20Of%20Supervisors-Quizon%2C%20Dyanna-Platinum%20Advisors-Wasserman%20Media%20Group,1
Board%20Of%20Supervisors-Quizon%2C%20Dyanna-San%20Francisco%20Association%20Of%20Realtors-San%20Francisco%20Association%20Of%20Realtors,3
Board%20Of%20Supervisors-Rahaim%2C%20John-San%20Francisco%20Chamber%20Of%20Commerce-San%20Francisco%20Chamber%20Of%20Commerce,1
Board%20Of%20Supervisors-Roxas%2C%20Samantha-Committee%20On%20Jobs-Committee%20On%20Jobs,1
Board%20Of%20Supervisors-Roxas%2C%20Samantha-San%20Francisco%20Chamber%20Of%20Commerce-San%20Francisco%20Chamber%20Of%20Commerce,5
Board%20Of%20Supervisors-Scanlon%2C%20Olivia-Bergdavis%20Public%20Affairs-Cvs,1
Board%20Of%20Supervisors-Scanlon%2C%20Olivia-Bergdavis%20Public%20Affairs-Cvs%20Pharmacy,1
Board%20Of%20Supervisors-Scanlon%2C%20Olivia-Bergdavis%20Public%20Affairs-Westlake%20Urban%2Cllc,2
Board%20Of%20Supervisors-Scanlon%2C%20Olivia-Lapointe%20And%20Associates-Archdiocese%20Of%20San%20Francisco,5
Board%20Of%20Supervisors-Stefani%2C%20Catherine-Committee%20On%20Jobs-Committee%20On%20Jobs,1
Board%20Of%20Supervisors-Stefani%2C%20Catherine-James%20Ross-Gap%20Inc.,2
Board%20Of%20Supervisors-Stefani%2C%20Catherine-San%20Francisco%20Chamber%20Of%20Commerce-San%20Francisco%20Chamber%20Of%20Commerce,1
Board%20Of%20Supervisors-Summers%2C%20Ashley-Goodyear-Peterson%2C%20Llc-Au%20Energy,1
Board%20Of%20Supervisors-Summers%2C%20Ashley-Lapointe%20And%20Associates-Archdiocese%20Of%20San%20Francisco,1
Board%20Of%20Supervisors-Summers%2C%20Ashley-San%20Francisco%20Association%20Of%20Realtors-San%20Francisco%20Association%20Of%20Realtors,1
Board%20Of%20Supervisors-Tang%2C%20Katy-Airbnb-Airbnb,2
Board%20Of%20Supervisors-Tang%2C%20Katy-Barbary%20Coast%20Consulting-Safeway,1
Board%20Of%20Supervisors-Tang%2C%20Katy-Bmwl%20%26%20Partners%2C%20Inc-American%20Beverage%20Association,1
Board%20Of%20Supervisors-Tang%2C%20Katy-Bmwl%20%26%20Partners%2C%20Inc-No%20On%20E%20Stop%20Unfair%20Beverage%20Taxes,1
Board%20Of%20Supervisors-Tang%2C%20Katy-Building%20Owners%20And%20Managers%20Association%20Of%20San%20Francisco-Boma%20San%20Francisco,7
Board%20Of%20Supervisors-Tang%2C%20Katy-Coalition%20For%20Better%20Housing-Coalition%20For%20Better%20Housing,1
Board%20Of%20Supervisors-Tang%2C%20Katy-Committee%20On%20Jobs-Committee%20On%20Jobs,1
Board%20Of%20Supervisors-Tang%2C%20Katy-Goodyear%20Peterson%20Hayward%20%26%20Associates-Integral%20Development%20Llc,1
Board%20Of%20Supervisors-Tang%2C%20Katy-Ground%20Floor%20Public%20Affairs-Lyft,1
Board%20Of%20Supervisors-Tang%2C%20Katy-Nielsen%20Merksamer%20Parrinello%20Gross%20%26%20Leoni%20Llp-Coalition%20For%20Better%20Housing,1
Board%20Of%20Supervisors-Tang%2C%20Katy-Nielsen%20Merksamer%20Parrinello%20Gross%20%26%20Leoni%20Llp-San%20Francisco%20Apartment%20Association,1
Board%20Of%20Supervisors-Tang%2C%20Katy-Pacific%20Gas%20And%20Electric%20Company-Pacific%20Gas%20And%20Electric%20Company,2
Board%20Of%20Supervisors-Tang%2C%20Katy-Patty-Jo%20Rutland%20Consulting%20Llc-Uber,1
Board%20Of%20Supervisors-Tang%2C%20Katy-Platinum%20Advisors-Boston%20Properties%20Limited%20Partnership,1
Board%20Of%20Supervisors-Tang%2C%20Katy-Platinum%20Advisors-Wasserman%20Media%20Group,1
Board%20Of%20Supervisors-Tang%2C%20Katy-Reuben%2C%20Junius%20%26%20Rose%2C%20Llp-Boston%20Properties,1
Board%20Of%20Supervisors-Tang%2C%20Katy-Reuben%2C%20Junius%20%26%20Rose%2C%20Llp-Daniel%20Rabin,1
Board%20Of%20Supervisors-Tang%2C%20Katy-Reuben%2C%20Junius%20%26%20Rose%2C%20Llp-Edward%20Shoikhet,1
Board%20Of%20Supervisors-Tang%2C%20Katy-Reuben%2C%20Junius%20%26%20Rose%2C%20Llp-Jeremy%20Ricks,2
Board%20Of%20Supervisors-Tang%2C%20Katy-San%20Francisco%20Association%20Of%20Realtors-San%20Francisco%20Association%20Of%20Realtors,4
Board%20Of%20Supervisors-Tang%2C%20Katy-San%20Francisco%20Chamber%20Of%20Commerce-San%20Francisco%20Chamber%20Of%20Commerce,2
Board%20Of%20Supervisors-Tang%2C%20Katy-Sfaa-Sfaa,1
Board%20Of%20Supervisors-True%2C%20Jason-San%20Francisco%20Chamber%20Of%20Commerce-San%20Francisco%20Chamber%20Of%20Commerce,6
Board%20Of%20Supervisors-True%2C%20Judson-At%26t-At%26t%20California,2
Board%20Of%20Supervisors-True%2C%20Judson-Bergdavis%20Public%20Affairs-Cvs%20Pharmacy,1
Board%20Of%20Supervisors-True%2C%20Judson-Building%20Owners%20And%20Managers%20Association%20Of%20San%20Francisco-Boma%20San%20Francisco,3
Board%20Of%20Supervisors-True%2C%20Judson-Comcast%20Corporation-Comcast%20Corporation,3
Board%20Of%20Supervisors-True%2C%20Judson-Committee%20On%20Jobs-Committee%20On%20Jobs,2
Board%20Of%20Supervisors-True%2C%20Judson-Lapointe%20And%20Associates-Archdiocese%20Of%20San%20Francisco,2
Board%20Of%20Supervisors-True%2C%20Judson-Reuben%2C%20Junius%20%26%20Rose%2C%20Llp-Contest%20Promotions,1
Board%20Of%20Supervisors-True%2C%20Judson-Reuben%2C%20Junius%20%26%20Rose%2C%20Llp-Jeremy%20Ricks,4
Board%20Of%20Supervisors-True%2C%20Judson-San%20Francisco%20Chamber%20Of%20Commerce-San%20Francisco%20Chamber%20Of%20Commerce,1
Board%20Of%20Supervisors-True%2C%20Judson-Self-Verizon%20Wireless,1
Board%20Of%20Supervisors-Vaneracion%2C%20April-San%20Francisco%20Chamber%20Of%20Commerce-San%20Francisco%20Chamber%20Of%20Commerce,1
Board%20Of%20Supervisors-Veneracion%20Ang%2C%20April-Goodyear%20Peterson%20Hayward%20%26%20Associates-Integral%20Development%20Llc,1
Board%20Of%20Supervisors-Veneracion%20Ang%2C%20April-Goodyear-Peterson%2C%20Llc-Integral%20Development%20Llc,3
Board%20Of%20Supervisors-Veneracion%2C%20April-Platinum%20Advisors-1140%20Folsom%20Llc,1
Board%20Of%20Supervisors-Wiener%2C%20Scott-Airbnb-Airbnb,3
Board%20Of%20Supervisors-Wiener%2C%20Scott-At%26t-At%26t%20California,1
Board%20Of%20Supervisors-Wiener%2C%20Scott-Barbary%20Coast%20Consulting-San%20Francisco%20Federal%20Credit%20Union,1
Board%20Of%20Supervisors-Wiener%2C%20Scott-Barbary%20Coast%20Consulting-Umpqua%20Bank,1
Board%20Of%20Supervisors-Wiener%2C%20Scott-Baybio-Baybio,2
Board%20Of%20Supervisors-Wiener%2C%20Scott-Bergdavis%20Public%20Affairs-Westlake%20Urban%2Cllc,1
Board%20Of%20Supervisors-Wiener%2C%20Scott-Bmwl%20%26%20Partners%2C%20Inc-American%20Beverage%20Association,1
Board%20Of%20Supervisors-Wiener%2C%20Scott-Building%20Owners%20And%20Managers%20Association%20Of%20San%20Francisco-Boma%20San%20Francisco,12
Board%20Of%20Supervisors-Wiener%2C%20Scott-Coalition%20For%20Better%20Housing-Coalition%20For%20Better%20Housing,1
Board%20Of%20Supervisors-Wiener%2C%20Scott-Committee%20On%20Jobs-Committee%20On%20Jobs,9
Board%20Of%20Supervisors-Wiener%2C%20Scott-Goodyear%20Peterson%20Hayward%20%26%20Associates-Integral%20Development%20Llc,1
Board%20Of%20Supervisors-Wiener%2C%20Scott-Ground%20Floor%20Public%20Affairs-Lyft,1
Board%20Of%20Supervisors-Wiener%2C%20Scott-Hanson%20Bridgett%20Llp-Anastasia%20Michaels%20And%20James%20Monschke,2
Board%20Of%20Supervisors-Wiener%2C%20Scott-Kevin%20Carroll-San%20Francisco%20Hotel%20Council,1
Board%20Of%20Supervisors-Wiener%2C%20Scott-Lapointe%20And%20Associates-181%20Fremont%20%20Llc,2
Board%20Of%20Supervisors-Wiener%2C%20Scott-Lapointe%20And%20Associates-Archdiocese%20Of%20San%20Francisco,15
Board%20Of%20Supervisors-Wiener%2C%20Scott-Lapointe%20And%20Associates-Forest%20City%20Enterprises,1
Board%20Of%20Supervisors-Wiener%2C%20Scott-Lapointe%20And%20Associates-Lennar%20Urban,1
Board%20Of%20Supervisors-Wiener%2C%20Scott-Moscone%20Emblidge%20Sater%20%26%20Otis-Aids%20Healthcare%20Foundation,1
Board%20Of%20Supervisors-Wiener%2C%20Scott-Moscone%20Emblidge%20Sater%20%26%20Otis-San%20Francisco%20Federal%20Credit%20Union,1
Board%20Of%20Supervisors-Wiener%2C%20Scott-Nielsen%20Merksamer%20Parrinello%20Gross%20%26%20Leoni%20Llp-Coalition%20For%20Better%20Housing,1
Board%20Of%20Supervisors-Wiener%2C%20Scott-Nielsen%20Merksamer%20Parrinello%20Gross%20%26%20Leoni%20Llp-San%20Francisco%20Apartment%20Association,1
Board%20Of%20Supervisors-Wiener%2C%20Scott-Pacific%20Gas%20And%20Electric%20Company-Pacific%20Gas%20And%20Electric%20Company,1
Board%20Of%20Supervisors-Wiener%2C%20Scott-Patty-Jo%20Rutland%20Consulting%20Llc-Uber,1
Board%20Of%20Supervisors-Wiener%2C%20Scott-Philip%20Lesser-Manouch%20Moshayedi,1
Board%20Of%20Supervisors-Wiener%2C%20Scott-Platinum%20Advisors-Bay%20West%20Development,1
Board%20Of%20Supervisors-Wiener%2C%20Scott-Platinum%20Advisors-Boston%20Properties%20Limited%20Partnership,2
Board%20Of%20Supervisors-Wiener%2C%20Scott-Public%20Advocacy%20Partners-Maximus%20Real%20Estate%20Partners,1
Board%20Of%20Supervisors-Wiener%2C%20Scott-Reuben%2C%20Junius%20%26%20Rose%2C%20Llp-Boston%20Properties,3
Board%20Of%20Supervisors-Wiener%2C%20Scott-Reuben%2C%20Junius%20%26%20Rose%2C%20Llp-Contest%20Promotions,7
Board%20Of%20Supervisors-Wiener%2C%20Scott-Reuben%2C%20Junius%20%26%20Rose%2C%20Llp-Daniel%20Rabin,1
Board%20Of%20Supervisors-Wiener%2C%20Scott-Reuben%2C%20Junius%20%26%20Rose%2C%20Llp-Edward%20Shoikhet,1
Board%20Of%20Supervisors-Wiener%2C%20Scott-Reuben%2C%20Junius%20%26%20Rose%2C%20Llp-Jeremy%20Ricks,1
Board%20Of%20Supervisors-Wiener%2C%20Scott-Reuben%2C%20Junius%20%26%20Rose%2C%20Llp-Mello-Roos,1
Board%20Of%20Supervisors-Wiener%2C%20Scott-San%20Francisco%20Association%20Of%20Realtors-San%20Francisco%20Association%20Of%20Realtors,1
Board%20Of%20Supervisors-Wiener%2C%20Scott-San%20Francisco%20Chamber%20Of%20Commerce-San%20Francisco%20Chamber%20Of%20Commerce,9
Board%20Of%20Supervisors-Wiener%2C%20Scott-Sfaa-Sfaa,3
Board%20Of%20Supervisors-Yee%2C%20Norman-Airbnb-Airbnb,3
Board%20Of%20Supervisors-Yee%2C%20Norman-Barbary%20Coast%20Consulting-San%20Francisco%20Federal%20Credit%20Union,2
Board%20Of%20Supervisors-Yee%2C%20Norman-Bergdavis%20Public%20Affairs-Cvs,1
Board%20Of%20Supervisors-Yee%2C%20Norman-Bergdavis%20Public%20Affairs-Westlake%20Urban%2Cllc,2
Board%20Of%20Supervisors-Yee%2C%20Norman-Bmwl%20%26%20Partners%2C%20Inc-American%20Beverage%20Association,2
Board%20Of%20Supervisors-Yee%2C%20Norman-Building%20Owners%20And%20Managers%20Association%20Of%20San%20Francisco-Boma%20San%20Francisco,6
Board%20Of%20Supervisors-Yee%2C%20Norman-Coalition%20For%20Better%20Housing-Coalition%20For%20Better%20Housing,1
Board%20Of%20Supervisors-Yee%2C%20Norman-Goodyear%20Peterson%20Hayward%20%26%20Associates-Integral%20Development%20Llc,1
Board%20Of%20Supervisors-Yee%2C%20Norman-Ground%20Floor%20Public%20Affairs-Airbnb,1
Board%20Of%20Supervisors-Yee%2C%20Norman-Lapointe%20And%20Associates-181%20Fremont%20%20Llc,1
Board%20Of%20Supervisors-Yee%2C%20Norman-Lapointe%20And%20Associates-Archdiocese%20Of%20San%20Francisco,1
Board%20Of%20Supervisors-Yee%2C%20Norman-Moscone%20Emblidge%20Sater%20%26%20Otis-San%20Francisco%20Federal%20Credit%20Union,1
Board%20Of%20Supervisors-Yee%2C%20Norman-Nielsen%20Merksamer%20Parrinello%20Gross%20%26%20Leoni%20Llp-Coalition%20For%20Better%20Housing,1
Board%20Of%20Supervisors-Yee%2C%20Norman-Nielsen%20Merksamer%20Parrinello%20Gross%20%26%20Leoni%20Llp-San%20Francisco%20Apartment%20Association,1
Board%20Of%20Supervisors-Yee%2C%20Norman-Reuben%2C%20Junius%20%26%20Rose%2C%20Llp-Daniel%20Rabin,1
Board%20Of%20Supervisors-Yee%2C%20Norman-San%20Francisco%20Association%20Of%20Realtors-San%20Francisco%20Association%20Of%20Realtors,4
Building%20Inspection%20Department%20Of-Lowrey%2C%20Daniel-Hanson%20Bridgett%20Llp-Towerstream%20Corporation,1
Building%20Inspection%20Department%20Of-Ma%2C%20Jeffrey-Reuben%2C%20Junius%20%26%20Rose%2C%20Llp-Hines%20Corporation,1
City%20Administrator-Kelly%2C%20Naomi-Barbary%20Coast%20Consulting-Sf%20Spca,1
City%20Administrator-Kelly%2C%20Naomi-Bmwl%20%26%20Partners%2C%20Inc-San%20Francisco%20Arts%20Alliance,1
City%20Administrator-Kelly%2C%20Naomi-Pacific%20Gas%20And%20Electric%20Company-Pacific%20Gas%20And%20Electric%20Company,2
City%20Administrator-Mandel%2C%20Donna-Committee%20On%20Jobs-Committee%20On%20Jobs,1
City%20Administrator-Otellini%2C%20Patrick-Lapointe%20And%20Associates-Archdiocese%20Of%20San%20Francisco,16
City%20Administrator-Otellini%2C%20Patrick-Pacific%20Gas%20And%20Electric%20Company-Pacific%20Gas%20And%20Electric%20Company,1
City%20Administrator-Wanyan%2C%20Ling-Committee%20On%20Jobs-Committee%20On%20Jobs,2
City%20Attorney%20Office%20Of%20The-Blake%2C%20Mark-Reuben%2C%20Junius%20%26%20Rose%2C%20Llp-Boston%20Properties,2
City%20Attorney%20Office%20Of%20The-Givner%2C%20Jon-Committee%20On%20Jobs-Committee%20On%20Jobs,1
City%20Attorney%20Office%20Of%20The-Herrera%2C%20Dennis-Baybio-Baybio,1
City%20Attorney%20Office%20Of%20The-Herrera%2C%20Dennis-Nielsen%20Merksamer%20Parrinello%20Gross%20%26%20Leoni%20Llp-Coalition%20For%20Better%20Housing,1
City%20Attorney%20Office%20Of%20The-Herrera%2C%20Dennis-Nielsen%20Merksamer%20Parrinello%20Gross%20%26%20Leoni%20Llp-San%20Francisco%20Apartment%20Association,1
City%20Attorney%20Office%20Of%20The-Herrera%2C%20Dennis-Reuben%2C%20Junius%20%26%20Rose%2C%20Llp-Boston%20Properties,13
City%20Attorney%20Office%20Of%20The-Herrera%2C%20Dennis-Reuben%2C%20Junius%20%26%20Rose%2C%20Llp-Contest%20Promotions,1
City%20Attorney%20Office%20Of%20The-Herrera%2C%20Dennis-Reuben%2C%20Junius%20%26%20Rose%2C%20Llp-Gemdale%20Usa%20Corporation,2
City%20Attorney%20Office%20Of%20The-Herrera%2C%20Dennis-Reuben%2C%20Junius%20%26%20Rose%2C%20Llp-Mello-Roos,3
City%20Attorney%20Office%20Of%20The-Herrera%2C%20Dennis-Reuben%2C%20Junius%20%26%20Rose%2C%20Llp-Tmg%20Partners,4
City%20Attorney%20Office%20Of%20The-Herrera%2C%20Dennis-San%20Francisco%20Chamber%20Of%20Commerce-San%20Francisco%20Chamber%20Of%20Commerce,1
City%20Attorney%20Office%20Of%20The-Kennedy%2C%20John-Barbary%20Coast%20Consulting-Zirx,2
City%20Attorney%20Office%20Of%20The-Morley%2C%20Miriam-Barbary%20Coast%20Consulting-Zirx,1
City%20Attorney%20Office%20Of%20The-Rich%2C%20Ken-Reuben%2C%20Junius%20%26%20Rose%2C%20Llp-100%20Hooper%20Fee%20Owner%2C%20Llc,1
City%20Attorney%20Office%20Of%20The-Smith%2C%20Jesse-Platinum%20Advisors-Boston%20Properties%20Limited%20Partnership,1
City%20Attorney%20Office%20Of%20The-Smith%2C%20Jesse-Reuben%2C%20Junius%20%26%20Rose%2C%20Llp-Boston%20Properties,2
City%20Attorney%20Office%20Of%20The-Smith%2C%20Jesse-Reuben%2C%20Junius%20%26%20Rose%2C%20Llp-Mello-Roos,2
City%20Attorney%20Office%20Of%20The-Stacy%2C%20Kate-Reuben%2C%20Junius%20%26%20Rose%2C%20Llp-Fuel%20Outdoor%20Llc,2
City%20Attorney%20Office%20Of%20The-Warren%2C%20Elaine-Tzk%20Broadway%2C%20Llc-Tzk%20Broadway%2C%20Llc,2
Community%20Development%20Mayor%27s%20Office%20Of-Bohee%2C%20Tiffany-Lapointe%20And%20Associates-181%20Fremont%20%20Llc,7
Community%20Development%20Mayor%27s%20Office%20Of-Bohee%2C%20Tiffany-Lapointe%20And%20Associates-Lennar%20Communities,1
Community%20Development%20Mayor%27s%20Office%20Of-Bohee%2C%20Tiffany-Lapointe%20And%20Associates-Lennar%20Urban,4
Controller%20Office%20Of%20The-Augustine%2C%20David-Visa-Visa%2C%20Inc,1
Controller%20Office%20Of%20The-Marx%2C%20Pauline-Visa-Visa%2C%20Inc,2
Controller%20Office%20Of%20The-Rosenfield%2C%20Ben-Committee%20On%20Jobs-Committee%20On%20Jobs,1
Controller%20Office%20Of%20The-Rosenfield%2C%20Ben-Ground%20Floor%20Public%20Affairs-Square%2C%20Inc.,1
Controller%20Office%20Of%20The-Rosenfield%2C%20Ben-Visa-Visa%2C%20Inc,1
District%20Attorney%20Office%20Of%20The-Catalona%2C%20Karen-Karin%20Flood-Usbid,2
District%20Attorney%20Office%20Of%20The-Gasc%C3%A3%C2%B3n%2C%20George-Karin%20Flood-Usbid,2
District%20Attorney%20Office%20Of%20The-Gasc%C3%A3%C2%B3n%2C%20George-San%20Francisco%20Chamber%20Of%20Commerce-San%20Francisco%20Chamber%20Of%20Commerce,1
District%20Attorney%20Office%20Of%20The-Smith%2C%20Jesse-Barbary%20Coast%20Consulting-Zirx,3
Economic%20And%20Workforce%20Development%2C%20Office%20Of-Cohen%2C%20Amy-Committee%20On%20Jobs-Committee%20On%20Jobs,1
Economic%20And%20Workforce%20Development%2C%20Office%20Of-Cohen%2C%20Amy-Goodyear-Peterson%2C%20Llc-Hudson%20Pacific%20Properties%2C%20Inc.,1
Economic%20And%20Workforce%20Development%2C%20Office%20Of-Cohen%2C%20Amy-James%20Ross-Gap%20Inc.,3
Economic%20And%20Workforce%20Development%2C%20Office%20Of-Cohen%2C%20Amy-San%20Francisco%20Chamber%20Of%20Commerce-San%20Francisco%20Chamber%20Of%20Commerce,8
Economic%20And%20Workforce%20Development%2C%20Office%20Of-Egan%2C%20Edmund-Visa-Visa%2C%20Inc,1
Economic%20And%20Workforce%20Development%2C%20Office%20Of-Grisso%2C%20Mike-Platinum%20Advisors-Boston%20Properties%20Limited%20Partnership,1
Economic%20And%20Workforce%20Development%2C%20Office%20Of-Lau%2C%20Jon-Hanson%20Bridgett%20Llp-Wsh%20Productions%20Llc,2
Economic%20And%20Workforce%20Development%2C%20Office%20Of-Pagan%2C%20Lisa-Karin%20Flood-Usbid,3
Economic%20And%20Workforce%20Development%2C%20Office%20Of-Parker%2C%20Ellyn-Goodyear-Peterson%2C%20Llc-Hudson%20Pacific%20Properties%2C%20Inc.,1
Economic%20And%20Workforce%20Development%2C%20Office%20Of-Rich%2C%20Ken-Barbary%20Coast%20Consulting-Kilroy%20Realty,2
Economic%20And%20Workforce%20Development%2C%20Office%20Of-Rich%2C%20Ken-Barbary%20Coast%20Consulting-Paramount%20Group%2C%20Inc.,2
Economic%20And%20Workforce%20Development%2C%20Office%20Of-Rich%2C%20Ken-Platinum%20Advisors-Boston%20Properties%20Limited%20Partnership,3
Economic%20And%20Workforce%20Development%2C%20Office%20Of-Rich%2C%20Ken-Platinum%20Advisors-Equity%20Residential,1
Economic%20And%20Workforce%20Development%2C%20Office%20Of-Rufo%2C%20Todd-Platinum%20Advisors-Bay%20West%20Development,1
Economic%20And%20Workforce%20Development%2C%20Office%20Of-Rufo%2C%20Todd-Reuben%2C%20Junius%20%26%20Rose%2C%20Llp-100%20Hooper%20Fee%20Owner%2C%20Llc,3
Economic%20And%20Workforce%20Development%2C%20Office%20Of-Rufo%2C%20Todd-San%20Francisco%20Chamber%20Of%20Commerce-San%20Francisco%20Chamber%20Of%20Commerce,2
Economic%20And%20Workforce%20Development%2C%20Office%20Of-Rufo%2C%20Todd-Visa-Visa%2C%20Inc,1
Economic%20And%20Workforce%20Development%2C%20Office%20Of-Rufo%2C%20Todd-Walgreen%20Co.-Walgreen%20Co.,1
Emergency%20Management%20Department%20Of-Kronenburg%2C%20Anne-Self-Extenet%20Systems%2C%20Inc.%2C,1
Entertainment%20Commission-Blackstone%2C%20Cammy-Sgc%20Strategic%20Communications-Golden%20Gate%20Tap%20Room,1
Environment%2C%20Department%20Of%20The-Raphael%2C%20Debbie-Pacific%20Gas%20And%20Electric%20Company-Pacific%20Gas%20And%20Electric%20Company,2
Ethics%20Commission-Mainardi%2C%20Jesse-Committee%20On%20Jobs-Committee%20On%20Jobs,1
Fire%20Commission-Cleaveland%2C%20Ken-San%20Francisco%20Chamber%20Of%20Commerce-San%20Francisco%20Chamber%20Of%20Commerce,1
Fire%20Commission-Nakajo%2C%20Steve-Building%20Owners%20And%20Managers%20Association%20Of%20San%20Francisco-Boma%20San%20Francisco,1
Fire%20Department-Hayes-White%2C%20Joanne-Building%20Owners%20And%20Managers%20Association%20Of%20San%20Francisco-Boma%20San%20Francisco,1
Fire%20Department-Hayes-White%2C%20Joanne-Goodyear%20Peterson%20Hayward%20%26%20Associates-Market%20Street%20Place,1
Fire%20Department-Hayes-White%2C%20Joanne-Pacific%20Gas%20And%20Electric%20Company-Pacific%20Gas%20And%20Electric%20Company,1
General%20Services%20Agency-Updike%2C%20John-Farella%20Braun%20And%20Martel-Aidila%20Investments%2C%20Llc,1
General%20Services%20Agency-Updike%2C%20John-Ground%20Floor%20Public%20Affairs-San%20Francisco%20Police%20Officer%27s%20Assoc.,2
General%20Services%20Agency-Updike%2C%20John-Platinum%20Advisors-Trumark%20Commercial,1
General%20Services%20Agency-Updike%2C%20John-Tishman%20Speyer%20Properties%2C%20L.p.-Tishman%20Speyer%20Properties%2C%20L.p.,9
Health%20Service%20System-Rhorer%2C%20Trent-Ground%20Floor%20Public%20Affairs-St.%20Vincent%20De%20Paul,1
Historic%20Preservation%20Commission-Hasz%2C%20Karl-Goodyear%20Peterson%20Hayward%20%26%20Associates-Leport%20Schools,1
Historic%20Preservation%20Commission-Hasz%2C%20Karl-Reuben%2C%20Junius%20%26%20Rose%2C%20Llp-Apple%2C%20Inc.,1
Historic%20Preservation%20Commission-Hasz%2C%20Karl-Reuben%2C%20Junius%20%26%20Rose%2C%20Llp-Sailors%27%20Union%20Of%20The%20Pacific,1
Historic%20Preservation%20Commission-Johnck%2C%20Ellen-Reuben%2C%20Junius%20%26%20Rose%2C%20Llp-Apple%2C%20Inc.,2
Historic%20Preservation%20Commission-Johns%2C%20Richard%20S.e.-Reuben%2C%20Junius%20%26%20Rose%2C%20Llp-Apple%2C%20Inc.,1
Historic%20Preservation%20Commission-Matsuda%2C%20Diane-Reuben%2C%20Junius%20%26%20Rose%2C%20Llp-Gemdale%20Usa%20Corporation,1
Historic%20Preservation%20Commission-Wolfram%2C%20Andrew-Reuben%2C%20Junius%20%26%20Rose%2C%20Llp-Gemdale%20Usa%20Corporation,1
Human%20Services%20Commission-Rohrer%2C%20Trent-Ground%20Floor%20Public%20Affairs-St.%20Vincent%20De%20Paul,1
Mayor%20Office%20Of%20The-Buckley%2C%20Jeff-Committee%20On%20Jobs-Committee%20On%20Jobs,2
Mayor%20Office%20Of%20The-Buckley%2C%20Jeff-San%20Francisco%20Association%20Of%20Realtors-San%20Francisco%20Association%20Of%20Realtors,7
Mayor%20Office%20Of%20The-Cohen%2C%20Martha-Bergdavis%20Public%20Affairs-Nike%2C%20Inc.,7
Mayor%20Office%20Of%20The-Dufty%2C%20Bevan-Public%20Advocacy%20Partners-Maximus%20Real%20Estate%20Partners,1
Mayor%20Office%20Of%20The-Elliott%2C%20Jason-Committee%20On%20Jobs-Committee%20On%20Jobs,6
Mayor%20Office%20Of%20The-Elliott%2C%20Jason-Goodyear%20Peterson%20Hayward%20%26%20Associates-At%26t%20California,7
Mayor%20Office%20Of%20The-Elliott%2C%20Jason-Goodyear-Peterson%2C%20Llc-Facebook,1
Mayor%20Office%20Of%20The-Elliott%2C%20Jason-Pacific%20Gas%20And%20Electric%20Company-Pacific%20Gas%20And%20Electric%20Company,1
Mayor%20Office%20Of%20The-Elliott%2C%20Jason-San%20Francisco%20Association%20Of%20Realtors-San%20Francisco%20Association%20Of%20Realtors,2
Mayor%20Office%20Of%20The-Elliott%2C%20Jason-San%20Francisco%20Chamber%20Of%20Commerce-San%20Francisco%20Chamber%20Of%20Commerce,14
Mayor%20Office%20Of%20The-Elliott%2C%20Jason-Visa-Visa%2C%20Inc,2
Mayor%20Office%20Of%20The-Elliott%2C%20Nicole-Building%20Owners%20And%20Managers%20Association%20Of%20San%20Francisco-Boma%20San%20Francisco,1
Mayor%20Office%20Of%20The-Garcia%2C%20Tiffany-Hanson%20Bridgett%20Llp-Bluxome%20Partners%2C%20Llc,1
Mayor%20Office%20Of%20The-Gillett%2C%20Gillian-Goodyear%20Peterson%20Hayward%20%26%20Associates-Hearst%20Corporation,1
Mayor%20Office%20Of%20The-Gillett%2C%20Gillian-Goodyear-Peterson%2C%20Llc-Facebook,1
Mayor%20Office%20Of%20The-Hallisey%2C%20Jeremy-Platinum%20Advisors-Equity%20Residential,1
Mayor%20Office%20Of%20The-Kawa%2C%20Steve-Barbary%20Coast%20Consulting-Paramount%20Group%2C%20Inc.,2
